data_type,cancer,year,sex,age_group,count,age_specific_rate,asr_2001,asr_2023,asr_who,asr_segi,age_start
Actual,Non-melanoma skin cancer (rare types),2004,Females,05-09,0,0.0,,,,,5.0
Actual,Non-melanoma skin cancer (rare types),2004,Females,10-14,0,0.0,,,,,10.0
Actual,Non-melanoma skin cancer (rare types),2004,Females,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2004,Females,20-24,0,0.0,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2004,Females,25-29,1,0.1,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2004,Females,30-34,2,0.3,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2004,Females,35-39,2,0.3,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2004,Females,40-44,4,0.5,,,,,40.0
Actual,Non-melanoma skin cancer (rare types),2004,Females,45-49,2,0.3,,,,,45.0
Actual,Non-melanoma skin cancer (rare types),2004,Females,50-54,11,1.7,,,,,50.0
Actual,Non-melanoma skin cancer (rare types),2004,Females,55-59,9,1.5,,,,,55.0
Actual,Non-melanoma skin cancer (rare types),2004,Females,60-64,7,1.6,,,,,60.0
Actual,Non-melanoma skin cancer (rare types),2004,Females,65-69,11,3.0,,,,,65.0
Actual,Non-melanoma skin cancer (rare types),2004,Females,70-74,23,7.1,,,,,70.0
Actual,Non-melanoma skin cancer (rare types),2004,Females,75-79,31,10.5,,,,,75.0
Actual,Non-melanoma skin cancer (rare types),2004,Females,80-84,43,18.9,,,,,80.0
Actual,Non-melanoma skin cancer (rare types),2004,Females,85-89,30,23.9,,,,,85.0
Actual,Non-melanoma skin cancer (rare types),2004,Females,90+,21,29.6,,,,,90.0
Actual,Non-melanoma skin cancer (rare types),2004,Females,All ages combined,197,2.0,1.7,2.2,1.1,0.9,
Actual,Non-melanoma skin cancer (rare types),2005,Females,00-04,0,0.0,,,,,0.0
Actual,Non-melanoma skin cancer (rare types),2005,Females,05-09,0,0.0,,,,,5.0
Actual,Non-melanoma skin cancer (rare types),2005,Females,10-14,1,0.1,,,,,10.0
Actual,Non-melanoma skin cancer (rare types),2005,Females,15-19,1,0.1,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2005,Females,20-24,1,0.1,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2005,Females,25-29,2,0.3,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2005,Females,30-34,1,0.1,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2005,Females,35-39,5,0.7,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2005,Females,40-44,6,0.8,,,,,40.0
Actual,Non-melanoma skin cancer (rare types),2005,Females,45-49,6,0.8,,,,,45.0
Actual,Non-melanoma skin cancer (rare types),2005,Females,50-54,4,0.6,,,,,50.0
Actual,Non-melanoma skin cancer (rare types),2005,Females,55-59,6,1.0,,,,,55.0
Actual,Non-melanoma skin cancer (rare types),2005,Females,60-64,13,2.8,,,,,60.0
Actual,Non-melanoma skin cancer (rare types),2005,Females,65-69,14,3.7,,,,,65.0
Actual,Non-melanoma skin cancer (rare types),2005,Females,70-74,26,8.1,,,,,70.0
Actual,Non-melanoma skin cancer (rare types),2005,Females,75-79,40,13.5,,,,,75.0
Actual,Non-melanoma skin cancer (rare types),2005,Females,80-84,42,18.0,,,,,80.0
Actual,Non-melanoma skin cancer (rare types),2005,Females,85-89,32,24.5,,,,,85.0
Actual,Non-melanoma skin cancer (rare types),2005,Females,90+,17,22.6,,,,,90.0
Actual,Non-melanoma skin cancer (rare types),2005,Females,All ages combined,217,2.1,1.8,2.4,1.2,1.0,
Actual,Non-melanoma skin cancer (rare types),2006,Females,00-04,0,0.0,,,,,0.0
Actual,Non-melanoma skin cancer (rare types),2006,Females,05-09,0,0.0,,,,,5.0
Actual,Non-melanoma skin cancer (rare types),2006,Females,10-14,0,0.0,,,,,10.0
Actual,Non-melanoma skin cancer (rare types),2006,Females,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2006,Females,20-24,1,0.1,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2006,Females,25-29,2,0.3,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2006,Females,30-34,2,0.3,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2006,Females,35-39,4,0.5,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2006,Females,40-44,7,0.9,,,,,40.0
Actual,Non-melanoma skin cancer (rare types),2006,Females,45-49,5,0.7,,,,,45.0
Actual,Non-melanoma skin cancer (rare types),2006,Females,50-54,13,1.9,,,,,50.0
Actual,Non-melanoma skin cancer (rare types),2006,Females,55-59,10,1.6,,,,,55.0
Actual,Non-melanoma skin cancer (rare types),2006,Females,60-64,17,3.5,,,,,60.0
Actual,Non-melanoma skin cancer (rare types),2006,Females,65-69,15,3.8,,,,,65.0
Actual,Non-melanoma skin cancer (rare types),2006,Females,70-74,24,7.4,,,,,70.0
Actual,Non-melanoma skin cancer (rare types),2006,Females,75-79,30,10.1,,,,,75.0
Actual,Non-melanoma skin cancer (rare types),2006,Females,80-84,39,16.5,,,,,80.0
Actual,Non-melanoma skin cancer (rare types),2006,Females,85-89,38,27.6,,,,,85.0
Actual,Non-melanoma skin cancer (rare types),2006,Females,90+,25,32.1,,,,,90.0
Actual,Non-melanoma skin cancer (rare types),2006,Females,All ages combined,232,2.3,1.9,2.5,1.3,1.1,
Actual,Non-melanoma skin cancer (rare types),2007,Females,00-04,0,0.0,,,,,0.0
Actual,Non-melanoma skin cancer (rare types),2007,Females,05-09,0,0.0,,,,,5.0
Actual,Non-melanoma skin cancer (rare types),2007,Females,10-14,0,0.0,,,,,10.0
Actual,Non-melanoma skin cancer (rare types),2007,Females,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2007,Females,20-24,0,0.0,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2007,Females,25-29,2,0.3,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2007,Females,30-34,1,0.1,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2007,Females,35-39,4,0.5,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2007,Females,40-44,5,0.7,,,,,40.0
Actual,Non-melanoma skin cancer (rare types),2007,Females,45-49,6,0.8,,,,,45.0
Actual,Non-melanoma skin cancer (rare types),2007,Females,50-54,10,1.4,,,,,50.0
Actual,Non-melanoma skin cancer (rare types),2007,Females,55-59,14,2.2,,,,,55.0
Actual,Non-melanoma skin cancer (rare types),2007,Females,60-64,18,3.4,,,,,60.0
Actual,Non-melanoma skin cancer (rare types),2007,Females,65-69,13,3.2,,,,,65.0
Actual,Non-melanoma skin cancer (rare types),2007,Females,70-74,29,8.7,,,,,70.0
Actual,Non-melanoma skin cancer (rare types),2007,Females,75-79,33,11.1,,,,,75.0
Actual,Non-melanoma skin cancer (rare types),2007,Females,80-84,38,15.8,,,,,80.0
Actual,Non-melanoma skin cancer (rare types),2007,Females,85-89,40,27.5,,,,,85.0
Actual,Non-melanoma skin cancer (rare types),2007,Females,90+,30,37.2,,,,,90.0
Actual,Non-melanoma skin cancer (rare types),2007,Females,All ages combined,243,2.3,1.9,2.5,1.3,1.1,
Actual,Non-melanoma skin cancer (rare types),2008,Females,00-04,0,0.0,,,,,0.0
Actual,Non-melanoma skin cancer (rare types),2008,Females,05-09,0,0.0,,,,,5.0
Actual,Non-melanoma skin cancer (rare types),2008,Females,10-14,0,0.0,,,,,10.0
Actual,Non-melanoma skin cancer (rare types),2008,Females,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2008,Females,20-24,1,0.1,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2008,Females,25-29,0,0.0,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2008,Females,30-34,1,0.1,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2008,Females,35-39,4,0.5,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2008,Females,40-44,2,0.3,,,,,40.0
Actual,Non-melanoma skin cancer (rare types),2008,Females,45-49,6,0.8,,,,,45.0
Actual,Non-melanoma skin cancer (rare types),2008,Females,50-54,7,1.0,,,,,50.0
Actual,Non-melanoma skin cancer (rare types),2008,Females,55-59,7,1.1,,,,,55.0
Actual,Non-melanoma skin cancer (rare types),2008,Females,60-64,11,2.0,,,,,60.0
Actual,Non-melanoma skin cancer (rare types),2008,Females,65-69,29,7.0,,,,,65.0
Actual,Non-melanoma skin cancer (rare types),2008,Females,70-74,24,7.1,,,,,70.0
Actual,Non-melanoma skin cancer (rare types),2008,Females,75-79,34,11.5,,,,,75.0
Actual,Non-melanoma skin cancer (rare types),2008,Females,80-84,43,17.6,,,,,80.0
Actual,Non-melanoma skin cancer (rare types),2008,Females,85-89,44,28.7,,,,,85.0
Actual,Non-melanoma skin cancer (rare types),2008,Females,90+,28,34.1,,,,,90.0
Actual,Non-melanoma skin cancer (rare types),2008,Females,All ages combined,241,2.3,1.8,2.5,1.2,1.0,
Actual,Non-melanoma skin cancer (rare types),2009,Females,00-04,0,0.0,,,,,0.0
Actual,Non-melanoma skin cancer (rare types),2009,Females,05-09,0,0.0,,,,,5.0
Actual,Non-melanoma skin cancer (rare types),2009,Females,10-14,1,0.1,,,,,10.0
Actual,Non-melanoma skin cancer (rare types),2009,Females,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2009,Females,20-24,1,0.1,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2009,Females,25-29,1,0.1,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2009,Females,30-34,3,0.4,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2009,Females,35-39,4,0.5,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2009,Females,40-44,2,0.3,,,,,40.0
Actual,Non-melanoma skin cancer (rare types),2009,Females,45-49,4,0.5,,,,,45.0
Actual,Non-melanoma skin cancer (rare types),2009,Females,50-54,5,0.7,,,,,50.0
Actual,Non-melanoma skin cancer (rare types),2009,Females,55-59,15,2.3,,,,,55.0
Actual,Non-melanoma skin cancer (rare types),2009,Females,60-64,8,1.4,,,,,60.0
Actual,Non-melanoma skin cancer (rare types),2009,Females,65-69,21,4.8,,,,,65.0
Actual,Non-melanoma skin cancer (rare types),2009,Females,70-74,26,7.4,,,,,70.0
Actual,Non-melanoma skin cancer (rare types),2009,Females,75-79,32,10.8,,,,,75.0
Actual,Non-melanoma skin cancer (rare types),2009,Females,80-84,49,19.8,,,,,80.0
Actual,Non-melanoma skin cancer (rare types),2009,Females,85-89,52,32.4,,,,,85.0
Actual,Non-melanoma skin cancer (rare types),2009,Females,90+,24,28.7,,,,,90.0
Actual,Non-melanoma skin cancer (rare types),2009,Females,All ages combined,248,2.3,1.8,2.5,1.2,1.0,
Actual,Non-melanoma skin cancer (rare types),2010,Females,00-04,0,0.0,,,,,0.0
Actual,Non-melanoma skin cancer (rare types),2010,Females,05-09,0,0.0,,,,,5.0
Actual,Non-melanoma skin cancer (rare types),2010,Females,10-14,0,0.0,,,,,10.0
Actual,Non-melanoma skin cancer (rare types),2010,Females,15-19,1,0.1,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2010,Females,20-24,1,0.1,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2010,Females,25-29,3,0.4,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2010,Females,30-34,2,0.3,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2010,Females,35-39,4,0.5,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2010,Females,40-44,3,0.4,,,,,40.0
Actual,Non-melanoma skin cancer (rare types),2010,Females,45-49,10,1.3,,,,,45.0
Actual,Non-melanoma skin cancer (rare types),2010,Females,50-54,10,1.4,,,,,50.0
Actual,Non-melanoma skin cancer (rare types),2010,Females,55-59,11,1.7,,,,,55.0
Actual,Non-melanoma skin cancer (rare types),2010,Females,60-64,14,2.3,,,,,60.0
Actual,Non-melanoma skin cancer (rare types),2010,Females,65-69,19,4.2,,,,,65.0
Actual,Non-melanoma skin cancer (rare types),2010,Females,70-74,25,6.9,,,,,70.0
Actual,Non-melanoma skin cancer (rare types),2010,Females,75-79,34,11.5,,,,,75.0
Actual,Non-melanoma skin cancer (rare types),2010,Females,80-84,50,19.9,,,,,80.0
Actual,Non-melanoma skin cancer (rare types),2010,Females,85-89,44,26.4,,,,,85.0
Actual,Non-melanoma skin cancer (rare types),2010,Females,90+,34,38.6,,,,,90.0
Actual,Non-melanoma skin cancer (rare types),2010,Females,All ages combined,265,2.4,1.9,2.6,1.3,1.1,
Actual,Non-melanoma skin cancer (rare types),2011,Females,00-04,0,0.0,,,,,0.0
Actual,Non-melanoma skin cancer (rare types),2011,Females,05-09,0,0.0,,,,,5.0
Actual,Non-melanoma skin cancer (rare types),2011,Females,10-14,0,0.0,,,,,10.0
Actual,Non-melanoma skin cancer (rare types),2011,Females,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2011,Females,20-24,0,0.0,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2011,Females,25-29,0,0.0,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2011,Females,30-34,2,0.3,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2011,Females,35-39,1,0.1,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2011,Females,40-44,4,0.5,,,,,40.0
Actual,Non-melanoma skin cancer (rare types),2011,Females,45-49,2,0.3,,,,,45.0
Actual,Non-melanoma skin cancer (rare types),2011,Females,50-54,8,1.1,,,,,50.0
Actual,Non-melanoma skin cancer (rare types),2011,Females,55-59,14,2.1,,,,,55.0
Actual,Non-melanoma skin cancer (rare types),2011,Females,60-64,22,3.6,,,,,60.0
Actual,Non-melanoma skin cancer (rare types),2011,Females,65-69,13,2.7,,,,,65.0
Actual,Non-melanoma skin cancer (rare types),2011,Females,70-74,39,10.5,,,,,70.0
Actual,Non-melanoma skin cancer (rare types),2011,Females,75-79,30,10.0,,,,,75.0
Actual,Non-melanoma skin cancer (rare types),2011,Females,80-84,43,17.0,,,,,80.0
Actual,Non-melanoma skin cancer (rare types),2011,Females,85-89,34,19.8,,,,,85.0
Actual,Non-melanoma skin cancer (rare types),2011,Females,90+,26,27.9,,,,,90.0
Actual,Non-melanoma skin cancer (rare types),2011,Females,All ages combined,238,2.1,1.7,2.3,1.1,0.9,
Actual,Non-melanoma skin cancer (rare types),2012,Females,00-04,0,0.0,,,,,0.0
Actual,Non-melanoma skin cancer (rare types),2012,Females,05-09,0,0.0,,,,,5.0
Actual,Non-melanoma skin cancer (rare types),2012,Females,10-14,1,0.1,,,,,10.0
Actual,Non-melanoma skin cancer (rare types),2012,Females,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2012,Females,20-24,1,0.1,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2012,Females,25-29,1,0.1,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2012,Females,30-34,0,0.0,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2012,Females,35-39,1,0.1,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2012,Females,40-44,2,0.2,,,,,40.0
Actual,Non-melanoma skin cancer (rare types),2012,Females,45-49,9,1.2,,,,,45.0
Actual,Non-melanoma skin cancer (rare types),2012,Females,50-54,9,1.2,,,,,50.0
Actual,Non-melanoma skin cancer (rare types),2012,Females,55-59,16,2.3,,,,,55.0
Actual,Non-melanoma skin cancer (rare types),2012,Females,60-64,19,3.1,,,,,60.0
Actual,Non-melanoma skin cancer (rare types),2012,Females,65-69,21,4.1,,,,,65.0
Actual,Non-melanoma skin cancer (rare types),2012,Females,70-74,33,8.6,,,,,70.0
Actual,Non-melanoma skin cancer (rare types),2012,Females,75-79,30,9.8,,,,,75.0
Actual,Non-melanoma skin cancer (rare types),2012,Females,80-84,55,21.8,,,,,80.0
Actual,Non-melanoma skin cancer (rare types),2012,Females,85-89,51,29.2,,,,,85.0
Actual,Non-melanoma skin cancer (rare types),2012,Females,90+,36,36.4,,,,,90.0
Actual,Non-melanoma skin cancer (rare types),2012,Females,All ages combined,285,2.5,2.0,2.6,1.3,1.1,
Actual,Non-melanoma skin cancer (rare types),2013,Females,00-04,0,0.0,,,,,0.0
Actual,Non-melanoma skin cancer (rare types),2013,Females,05-09,0,0.0,,,,,5.0
Actual,Non-melanoma skin cancer (rare types),2013,Females,10-14,0,0.0,,,,,10.0
Actual,Non-melanoma skin cancer (rare types),2013,Females,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2013,Females,20-24,1,0.1,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2013,Females,25-29,0,0.0,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2013,Females,30-34,1,0.1,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2013,Females,35-39,3,0.4,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2013,Females,40-44,7,0.8,,,,,40.0
Actual,Non-melanoma skin cancer (rare types),2013,Females,45-49,5,0.6,,,,,45.0
Actual,Non-melanoma skin cancer (rare types),2013,Females,50-54,9,1.2,,,,,50.0
Actual,Non-melanoma skin cancer (rare types),2013,Females,55-59,13,1.8,,,,,55.0
Actual,Non-melanoma skin cancer (rare types),2013,Females,60-64,17,2.7,,,,,60.0
Actual,Non-melanoma skin cancer (rare types),2013,Females,65-69,22,4.1,,,,,65.0
Actual,Non-melanoma skin cancer (rare types),2013,Females,70-74,35,8.8,,,,,70.0
Actual,Non-melanoma skin cancer (rare types),2013,Females,75-79,38,12.2,,,,,75.0
Actual,Non-melanoma skin cancer (rare types),2013,Females,80-84,47,18.7,,,,,80.0
Actual,Non-melanoma skin cancer (rare types),2013,Females,85-89,40,22.5,,,,,85.0
Actual,Non-melanoma skin cancer (rare types),2013,Females,90+,37,35.4,,,,,90.0
Actual,Non-melanoma skin cancer (rare types),2013,Females,All ages combined,275,2.4,1.9,2.5,1.2,1.0,
Actual,Non-melanoma skin cancer (rare types),2014,Females,00-04,0,0.0,,,,,0.0
Actual,Non-melanoma skin cancer (rare types),2014,Females,05-09,0,0.0,,,,,5.0
Actual,Non-melanoma skin cancer (rare types),2014,Females,10-14,0,0.0,,,,,10.0
Actual,Non-melanoma skin cancer (rare types),2014,Females,15-19,1,0.1,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2014,Females,20-24,3,0.4,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2014,Females,25-29,2,0.2,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2014,Females,30-34,2,0.2,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2014,Females,35-39,5,0.6,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2014,Females,40-44,4,0.5,,,,,40.0
Actual,Non-melanoma skin cancer (rare types),2014,Females,45-49,11,1.4,,,,,45.0
Actual,Non-melanoma skin cancer (rare types),2014,Females,50-54,8,1.0,,,,,50.0
Actual,Non-melanoma skin cancer (rare types),2014,Females,55-59,13,1.8,,,,,55.0
Actual,Non-melanoma skin cancer (rare types),2014,Females,60-64,16,2.5,,,,,60.0
Actual,Non-melanoma skin cancer (rare types),2014,Females,65-69,34,6.0,,,,,65.0
Actual,Non-melanoma skin cancer (rare types),2014,Females,70-74,27,6.5,,,,,70.0
Actual,Non-melanoma skin cancer (rare types),2014,Females,75-79,41,12.7,,,,,75.0
Actual,Non-melanoma skin cancer (rare types),2014,Females,80-84,45,17.9,,,,,80.0
Actual,Non-melanoma skin cancer (rare types),2014,Females,85-89,49,27.3,,,,,85.0
Actual,Non-melanoma skin cancer (rare types),2014,Females,90+,33,29.9,,,,,90.0
Actual,Non-melanoma skin cancer (rare types),2014,Females,All ages combined,294,2.5,2.0,2.6,1.3,1.1,
Actual,Non-melanoma skin cancer (rare types),2015,Females,00-04,0,0.0,,,,,0.0
Actual,Non-melanoma skin cancer (rare types),2015,Females,05-09,0,0.0,,,,,5.0
Actual,Non-melanoma skin cancer (rare types),2015,Females,10-14,0,0.0,,,,,10.0
Actual,Non-melanoma skin cancer (rare types),2015,Females,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2015,Females,20-24,1,0.1,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2015,Females,25-29,0,0.0,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2015,Females,30-34,2,0.2,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2015,Females,35-39,1,0.1,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2015,Females,40-44,2,0.2,,,,,40.0
Actual,Non-melanoma skin cancer (rare types),2015,Females,45-49,6,0.8,,,,,45.0
Actual,Non-melanoma skin cancer (rare types),2015,Females,50-54,7,0.9,,,,,50.0
Actual,Non-melanoma skin cancer (rare types),2015,Females,55-59,13,1.8,,,,,55.0
Actual,Non-melanoma skin cancer (rare types),2015,Females,60-64,25,3.8,,,,,60.0
Actual,Non-melanoma skin cancer (rare types),2015,Females,65-69,30,5.1,,,,,65.0
Actual,Non-melanoma skin cancer (rare types),2015,Females,70-74,37,8.5,,,,,70.0
Actual,Non-melanoma skin cancer (rare types),2015,Females,75-79,42,12.6,,,,,75.0
Actual,Non-melanoma skin cancer (rare types),2015,Females,80-84,64,25.6,,,,,80.0
Actual,Non-melanoma skin cancer (rare types),2015,Females,85-89,50,27.5,,,,,85.0
Actual,Non-melanoma skin cancer (rare types),2015,Females,90+,53,45.9,,,,,90.0
Actual,Non-melanoma skin cancer (rare types),2015,Females,All ages combined,333,2.8,2.1,2.9,1.4,1.1,
Actual,Non-melanoma skin cancer (rare types),2016,Females,00-04,0,0.0,,,,,0.0
Actual,Non-melanoma skin cancer (rare types),2016,Females,05-09,0,0.0,,,,,5.0
Actual,Non-melanoma skin cancer (rare types),2016,Females,10-14,0,0.0,,,,,10.0
Actual,Non-melanoma skin cancer (rare types),2016,Females,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2016,Females,20-24,2,0.2,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2016,Females,25-29,4,0.4,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2016,Females,30-34,4,0.4,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2016,Females,35-39,2,0.2,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2016,Females,40-44,2,0.2,,,,,40.0
Actual,Non-melanoma skin cancer (rare types),2016,Females,45-49,8,1.0,,,,,45.0
Actual,Non-melanoma skin cancer (rare types),2016,Females,50-54,14,1.8,,,,,50.0
Actual,Non-melanoma skin cancer (rare types),2016,Females,55-59,13,1.7,,,,,55.0
Actual,Non-melanoma skin cancer (rare types),2016,Females,60-64,29,4.3,,,,,60.0
Actual,Non-melanoma skin cancer (rare types),2016,Females,65-69,31,5.1,,,,,65.0
Actual,Non-melanoma skin cancer (rare types),2016,Females,70-74,31,6.8,,,,,70.0
Actual,Non-melanoma skin cancer (rare types),2016,Females,75-79,50,14.6,,,,,75.0
Actual,Non-melanoma skin cancer (rare types),2016,Females,80-84,50,19.8,,,,,80.0
Actual,Non-melanoma skin cancer (rare types),2016,Females,85-89,49,26.8,,,,,85.0
Actual,Non-melanoma skin cancer (rare types),2016,Females,90+,53,44.0,,,,,90.0
Actual,Non-melanoma skin cancer (rare types),2016,Females,All ages combined,342,2.8,2.2,2.9,1.4,1.2,
Actual,Non-melanoma skin cancer (rare types),2017,Females,00-04,0,0.0,,,,,0.0
Actual,Non-melanoma skin cancer (rare types),2017,Females,05-09,0,0.0,,,,,5.0
Actual,Non-melanoma skin cancer (rare types),2017,Females,10-14,0,0.0,,,,,10.0
Actual,Non-melanoma skin cancer (rare types),2017,Females,15-19,0,0.0,,,,,15.0
